Time_s,Altitude_m,Velocity_ms,Acceleration_ms2,Pressure_Pa
3.8329999999999997,185.3225055468964,23.131332933371127,-13.037127866572908,99788
3.844,185.57616193410465,22.98807412170496,-13.011428775692762,99788
3.848,185.6680102156526,22.93607510535272,-12.98847101969366,99785
3.859,185.91952164343633,22.7933393270816,-12.962624147957346,99785
3.864,186.03332642429385,22.728586223842008,-12.939481665888016,99780
3.8739999999999997,186.25996568005388,22.599317759815122,-12.91381952022178,99780
3.879,186.37280094743122,22.534802399027818,-12.89082481900859,99776
3.8899999999999997,186.61990432059156,22.393147556439782,-12.864867111630192,99776
3.895,186.73170937093192,22.32888578760159,-12.841539903490638,99772
3.905,186.95435653567353,22.200599992377505,-12.815619141326183,99772
3.9099999999999997,187.06519944254967,22.13657596599161,-12.792291933186673,99768
3.921,187.30792827009293,21.99600205908666,-12.766334225808425,99768
3.9259999999999997,187.41774882128252,21.93223162464988,-12.743339524595404,99764
3.936,187.63643435773852,21.8049284982286,-12.717677378929293,99764
3.941,187.74530013548,21.741395806244103,-12.69453489686013,99760
3.952,187.98368792641227,21.60190283502224,-12.66868802512393,99760
3.9559999999999995,188.06999426160655,21.55127321519521,-12.64573026912483,99756
3.9669999999999996,188.30629358072102,21.412303277368387,-12.620031178244503,99756
3.9719999999999995,188.41319746069408,21.3492619197853,-12.596511854991682,99752
3.9829999999999997,188.6472777240216,21.21084988424652,-12.570812764111372,99752
3.987,188.73202063354788,21.160613331940606,-12.547855008112201,99749
3.998,188.96402863909273,21.022724329796866,-12.522008136376106,99749
4.003,189.068985852664,20.960174306615183,-12.498865654307018,99745
4.013,189.27796302005228,20.835312002704104,-12.473203508640944,99745
4.018,189.3819837663442,20.772999721974706,-12.450208807427979,99741
4.029,189.60973396732572,20.63619165551406,-12.42425110004967,99741
4.034,189.71275974586155,20.574132966733774,-12.400923891910383,99737
4.044,189.91788141319506,20.450253331625504,-12.37500312974592,99737
4.0489999999999995,190.0199780944676,20.388432385297513,-12.351675921606219,99733
4.06,190.2435039998919,20.25270525451995,-12.325718214227873,99733
4.0649999999999995,190.34461357475877,20.19113790014107,-12.302723513014618,99730
4.075,190.5459102047704,20.06824093383559,-12.277061367348425,99730
4.08,190.64609805238996,20.006911321909,-12.253918885279072,99726
4.091,190.8654331712633,19.87226512681453,-12.228072013542857,99726
4.095,190.94482448055285,19.823397971033824,-12.20511425754385,99723
4.106,191.1621438292502,19.68927480933439,-12.179415166663688,99723
4.111,191.26043807458328,19.628436531809204,-12.155895843411473,99719
4.122,191.47561591591176,19.494871272397813,-12.130196752531129,99719
4.1259999999999994,191.55349843591867,19.446397184138227,-12.107238996532024,99716
4.137,191.76667672110645,19.313354958121884,-12.081392124795737,99716
4.1419999999999995,191.86309259551948,19.2530080149981,-12.058249642726285,99713
4.152,192.05502013079217,19.13255187120282,-12.032587497059966,99713
4.157,192.15053258412672,19.072442670531327,-12.009592795846675,99711
4.168,192.35960331481104,18.940481380198072,-11.983635088468358,99711
4.173,192.4541560496705,18.880625771475696,-11.960307880329028,99707
4.183,192.64236467585198,18.76115229648323,-11.934387118164713,99707
4.188,192.73602135964896,18.701534430213144,-11.911059910025328,99704
4.199,192.94101804483606,18.570654075562967,-11.885102202646916,99704
4.204,193.03372287150825,18.511289801241986,-11.862107501433766,99701
4.2139999999999995,193.21824305133146,18.39279899505233,-11.836445355767523,99701
4.218999999999999,193.31005919695727,18.33367246318365,-11.813036868157202,99697
4.2299999999999995,193.51101534565328,18.203873044216557,-11.78752250334708,99697
4.234,193.58373661154056,18.156768352482167,-11.76482336384596,99694
4.245,193.78274969170252,18.027491966910127,-11.739308999035913,99694
4.25,193.87274053052366,17.968856769442844,-11.715900511425744,99690
4.26,194.05184367079735,17.85182411696057,-11.690238365759614,99690
4.265,194.1409567647249,17.79342666194559,-11.667243664546419,99687
4.276,194.3359790314372,17.66523121205663,-11.64128595716805,99687
4.281,194.42415979482004,17.60708734899075,-11.617958749028546,99685
4.2909999999999995,194.59965015423322,17.491037365311286,-11.592037986864208,99685
4.296,194.68696054273855,17.43313124469769,-11.568710778724952,99681
4.3069999999999995,194.87802550500737,17.30601673049183,-11.542753071346672,99681
4.312,194.96441142431837,17.248364201827346,-11.519758370133516,99679
4.322,195.136319465604,17.13329688695069,-11.494096224467475,99679
4.327,195.22184238005343,17.075882100738504,-11.47095374239822,99676
4.338,195.40898354688503,16.94984852221572,-11.445106870661926,99676
4.342,195.47669145347734,16.90411322700654,-11.422149114662798,99672
4.353,195.66194603938152,16.778602681878798,-11.396450023782622,99672
4.358,195.74569671114162,16.721679230068016,-11.372930700530297,99670
4.369,195.92894759154206,16.59672658722832,-11.347231609650152,99670
4.373,195.9952437965295,16.55138435954025,-11.324273853651201,99666
4.3839999999999995,196.17662431003782,16.426954750095607,-11.29842698191493,99666
4.389,196.25861797047497,16.370522632686217,-11.27528449984546,99664
4.399,196.42175980018172,16.25789614031976,-11.24962235417919,99664
4.404,196.50290876192614,16.201701765362678,-11.226627652965897,99661
4.415,196.68044871204475,16.0783530916011,-11.200669945587377,99661
4.42,196.76070059252547,16.022412308593132,-11.17734273744786,99658
4.43,196.92036623233528,15.910768485029475,-11.15142197528337,99658
4.435,196.9997807841393,15.855065444473794,-11.128094767143972,99655
4.446,197.1735136798744,15.732797706395312,-11.102137059765615,99655
4.451,197.25203901176505,15.677348257788742,-11.079142358552676,99652
