Sample,Time_ms,Pressure_Pa
756,5887,102138
757,5898,102138
758,5903,102138
759,5913,102138
760,5918,102138
761,5929,102138
762,5934,102137
763,5944,102137
764,5949,102137
765,5960,102137
766,5964,102136
767,5975,102136
768,5980,102137
769,5991,102137
770,5995,102137
771,6006,102137
772,6011,102138
773,6021,102138
774,6026,102138
775,6037,102138
776,6042,102138
777,6052,102138
778,6057,102137
779,6068,102137
780,6073,102138
781,6083,102138
782,6088,102137
783,6099,102137
784,6103,102137
785,6114,102137
786,6119,102138
787,6130,102138
788,6134,102137
789,6145,102137
790,6150,102138
791,6160,102138
792,6165,102139
793,6176,102139
794,6181,102139
795,6191,102139
796,6196,102139
797,6207,102139
798,6212,102139
799,6222,102139
800,6227,102138
801,6238,102138
802,6242,102137
803,6253,102137
804,6258,102136
805,6269,102136
806,6273,102137
807,6284,102137
808,6289,102137
809,6299,102137
810,6304,102137
811,6315,102137
812,6320,102137
813,6330,102137
814,6335,102137
815,6346,102137
816,6351,102136
817,6361,102136
818,6366,102136
819,6377,102136
820,6381,102136
821,6392,102136
822,6397,102137
823,6408,102137
824,6412,102137
825,6423,102137
826,6428,102137
827,6438,102137
828,6443,102137
829,6454,102137
830,6459,102136
831,6469,102136
832,6474,102137
833,6485,102137
834,6490,102137
835,6500,102137
836,6505,102137
837,6516,102137
838,6520,102138
839,6531,102138
840,6536,102138
841,6547,102138
842,6551,102139
843,6562,102139
844,6567,102139
845,6577,102139
846,6582,102140
847,6593,102140
848,6598,102139
849,6608,102139
850,6613,102140
851,6624,102140
852,6629,102138
853,6639,102138
854,6644,102137
855,6655,102137
856,6659,102138
857,6670,102138
858,6675,102138
859,6686,102138
860,6690,102138
861,6701,102138
862,6706,102139
863,6716,102139
864,6721,102140
865,6732,102140
866,6737,102139
867,6747,102139
868,6752,102139
869,6763,102139
870,6768,102140
871,6778,102140
872,6783,102140
873,6794,102140
874,6798,102139
875,6809,102139
876,6814,102139
877,6825,102139
878,6829,102140
879,6840,102140
880,6845,102140
881,6855,102140
882,6860,102139
883,6871,102139
884,6876,102140
885,6886,102140
886,6891,102140
887,6902,102140
888,6907,102141
889,6917,102141
890,6922,102140
891,6933,102140
892,6937,102141
893,6948,102141
894,6953,102141
895,6963,102141
896,6968,102141
897,6979,102141
898,6984,102139
899,6994,102139
900,6999,102139
901,7010,102139
902,7015,102139
903,7025,102139
904,7030,102139
905,7041,102139
906,7045,102138
907,7056,102138
908,7061,102138
909,7072,102138
910,7076,102138
911,7087,102138
912,7092,102137
913,7102,102137
914,7107,102137
915,7118,102137
916,7123,102138
917,7133,102138
918,7138,102138
919,7149,102138
920,7154,102138
921,7164,102138
922,7169,102138
923,7180,102138
924,7184,102138
925,7195,102138
926,7200,102138
927,7211,102138
928,7215,102138
929,7226,102138
930,7231,102138
931,7241,102138
932,7246,102139
933,7257,102139
934,7262,102138
935,7272,102138
936,7277,102139
937,7288,102139
938,7293,102139
939,7303,102139
940,7308,102136
941,7319,102136
942,7323,102136
943,7334,102136
944,7339,102137
945,7350,102137
946,7354,102137
947,7365,102137
948,7370,102137
949,7380,102137
950,7385,102137
951,7396,102137
952,7401,102137
953,7411,102137
954,7416,102138
955,7427,102138
956,7432,102136
957,7442,102136
958,7447,102136
959,7458,102136
960,7462,102137
961,7473,102137
962,7478,102137
963,7489,102137
964,7493,102138
965,7504,102138
966,7509,102138
967,7519,102138
968,7524,102138
969,7535,102138
970,7540,102138
971,7550,102138
972,7555,102138
973,7566,102138
974,7571,102139
975,7581,102139
976,7586,102138
977,7597,102138
978,7601,102138
979,7612,102138
980,7617,102137
981,7627,102137
982,7632,102136
983,7643,102136
984,7648,102137
985,7658,102137
986,7663,102137
987,7674,102137
988,7679,102138
989,7689,102138
990,7694,102137
991,7705,102137
992,7709,102137
993,7720,102137
994,7725,102138
995,7736,102138
996,7740,102137
997,7751,102137
998,7756,102136
999,7766,102136
1000,7819,102135
1001,7829,102135
1002,7834,102135
1003,7845,102135
1004,7850,102137
1005,7860,102137
1006,7865,102138
1007,7876,102138
1008,7881,102138
1009,7891,102138
1010,7896,102138
1011,7907,102138
1012,7911,102138
1013,7922,102138
1014,7927,102137
1015,7937,102137
1016,7942,102136
1017,7953,102136
1018,7958,102136
1019,7968,102136
1020,7973,102138
1021,7984,102138
1022,7989,102137
1023,7999,102137
1024,8004,102138
1025,8015,102138
1026,8019,102138
1027,8030,102138
1028,8035,102137
1029,8046,102137
1030,8050,102138
1031,8061,102138
1032,8066,102139
1033,8076,102139
1034,8081,102138
1035,8092,102138
1036,8097,102138
1037,8107,102138
1038,8112,102138
1039,8123,102138
1040,8128,102138
1041,8138,102138
1042,8143,102139
1043,8154,102139
1044,8158,102138
1045,8169,102138
1046,8174,102138
1047,8185,102138
1048,8189,102138
1049,8200,102138
1050,8205,102138
1051,8215,102138
1052,8220,102137
1053,8231,102137
1054,8236,102136
1055,8246,102136
1056,8251,102137
1057,8262,102137
1058,8267,102137
1059,8277,102137
1060,8282,102137
1061,8293,102137
1062,8297,102137
1063,8308,102137
1064,8313,102136
1065,8324,102136
1066,8328,102136
1067,8339,102136
1068,8344,102137
1069,8354,102137
1070,8359,102136
1071,8370,102136
1072,8375,102137
1073,8385,102137
1074,8390,102137
1075,8401,102137
1076,8406,102137
1077,8416,102137
1078,8421,102136
1079,8432,102136
1080,8436,102135
1081,8447,102135
1082,8452,102136
1083,8463,102136
1084,8467,102135
1085,8478,102135
1086,8483,102135
1087,8493,102135
1088,8498,102136
1089,8509,102136
1090,8514,102137
1091,8524,102137
1092,8529,102137
1093,8540,102137
1094,8545,102137
1095,8555,102137
1096,8560,102137
1097,8571,102137
1098,8575,102136
1099,8586,102136
1100,8591,102137
1101,8601,102137
1102,8606,102137
1103,8617,102137
1104,8622,102137
1105,8632,102137
1106,8637,102136
1107,8648,102136
1108,8653,102135
1109,8663,102135
1110,8668,102136
1111,8679,102136
1112,8683,102136
1113,8694,102136
1114,8699,102136
1115,8710,102136
1116,8714,102136
1117,8725,102136
1118,8730,102137
1119,8740,102137
1120,8745,102136
1121,8756,102136
1122,8761,102136
1123,8771,102136
1124,8776,102137
1125,8787,102137
1126,8792,102137
1127,8802,102137
1128,8807,102136
1129,8818,102136
1130,8822,102136
1131,8833,102136
1132,8838,102136
1133,8849,102136
1134,8853,102137
1135,8864,102137
1136,8869,102136
1137,8879,102136
1138,8884,102137
1139,8895,102137
1140,8900,102138
1141,8910,102138
1142,8915,102138
1143,8926,102138
1144,8931,102138
1145,8941,102138
1146,8946,102138
1147,8957,102138
1148,8961,102138
1149,8972,102138
1150,8977,102137
1151,8987,102137
1152,8992,102137
1153,9003,102137
1154,9008,102137
1155,9018,102137
1156,9023,102137
1157,9034,102137
1158,9039,102137
1159,9049,102137
1160,9054,102137
1161,9065,102137
1162,9069,102138
1163,9080,102138
1164,9085,102137
1165,9096,102137
1166,9100,102138
1167,9111,102138
1168,9116,102137
1169,9126,102137
1170,9131,102137
1171,9142,102137
1172,9147,102138
1173,9157,102138
1174,9162,102137
1175,9173,102137
1176,9178,102137
1177,9188,102137
1178,9193,102137
1179,9204,102137
1180,9208,102136
1181,9219,102136
1182,9224,102138
1183,9235,102138
1184,9239,102139
1185,9250,102139
1186,9255,102139
1187,9265,102139
1188,9270,102138
1189,9281,102138
1190,9286,102138
1191,9296,102138
1192,9301,102138
1193,9312,102138
1194,9317,102138
1195,9327,102138
1196,9332,102138
1197,9343,102138
1198,9347,102139
1199,9358,102139
1200,9363,102138
1201,9374,102138
1202,9378,102138
1203,9389,102138
1204,9394,102139
1205,9404,102139
1206,9409,102138
1207,9420,102138
1208,9425,102138
1209,9435,102138
1210,9440,102138
1211,9451,102138
1212,9456,102139
1213,9466,102139
1214,9471,102139
1215,9482,102139
1216,9486,102138
1217,9497,102138
1218,9502,102138
1219,9512,102138
1220,9517,102139
1221,9528,102139
1222,9533,102139
1223,9543,102139
1224,9548,102138
1225,9559,102138
1226,9564,102138
1227,9574,102138
1228,9579,102138
1229,9590,102138
1230,9594,102137
1231,9605,102137
1232,9610,102138
1233,9621,102138
1234,9625,102139
1235,9636,102139
1236,9641,102138
1237,9651,102138
1238,9656,102140
1239,9667,102140
1240,9672,102139
1241,9682,102139
1242,9687,102139
1243,9698,102139
1244,9703,102138
1245,9713,102138
1246,9718,102138
1247,9729,102138
1248,9733,102138
1249,9744,102138
1250,9749,102137
1251,9759,102137
1252,9764,102138
1253,9775,102138
1254,9780,102138
1255,9790,102138
1256,9795,102138
1257,9806,102138
1258,9811,102139
1259,9821,102139
1260,9826,102139
1261,9837,102139
1262,9842,102138
1263,9852,102138
1264,9857,102138
1265,9868,102138
1266,9872,102137
1267,9883,102137
1268,9888,102137
1269,9898,102137
1270,9903,102136
1271,9914,102136
1272,9919,102137
1273,9929,102137
1274,9934,102136
1275,9945,102136
1276,9950,102135
1277,9960,102135
1278,9965,102135
1279,9976,102135
1280,9980,102136
1281,9991,102136
1282,9996,102135
1283,10007,102135
1284,10011,102136
1285,10022,102136
1286,10027,102137
1287,10037,102137
1288,10042,102137
1289,10053,102137
1290,10058,102137
1291,10068,102137
1292,10073,102138
1293,10084,102138
1294,10089,102138
1295,10099,102138
1296,10104,102138
1297,10115,102138
1298,10119,102138
1299,10130,102138
1300,10135,102137
1301,10146,102137
1302,10150,102137
1303,10161,102137
1304,10166,102136
1305,10176,102136
1306,10181,102137
1307,10192,102137
1308,10197,102137
1309,10207,102137
1310,10212,102136
1311,10223,102136
1312,10228,102137
1313,10238,102137
1314,10243,102136
1315,10254,102136
1316,10258,102137
1317,10269,102137
1318,10274,102138
1319,10285,102138
1320,10289,102139
1321,10300,102139
1322,10305,102139
1323,10315,102139
1324,10320,102139
1325,10331,102139
1326,10336,102138
1327,10346,102138
1328,10351,102138
1329,10362,102138
1330,10367,102137
1331,10377,102137
1332,10382,102138
1333,10393,102138
1334,10397,102139
1335,10408,102139
1336,10413,102138
1337,10424,102138
1338,10428,102138
1339,10439,102138
1340,10444,102139
1341,10454,102139
1342,10459,102139
1343,10470,102139
1344,10475,102138
1345,10485,102138
1346,10490,102138
1347,10501,102138
1348,10506,102138
1349,10516,102138
1350,10521,102139
1351,10532,102139
1352,10536,102138
1353,10547,102138
1354,10552,102139
1355,10563,102139
1356,10567,102139
1357,10578,102139
1358,10583,102139
1359,10593,102139
1360,10598,102138
1361,10609,102138
1362,10614,102139
1363,10624,102139
1364,10629,102138
1365,10640,102138
1366,10645,102137
1367,10655,102137
1368,10660,102137
1369,10671,102137
1370,10675,102137
1371,10686,102137
1372,10691,102137
1373,10702,102137
1374,10706,102138
1375,10717,102138
1376,10722,102139
1377,10732,102139
1378,10737,102138
1379,10748,102138
1380,10753,102139
1381,10763,102139
1382,10768,102137
1383,10779,102137
1384,10784,102139
1385,10794,102139
1386,10799,102139
1387,10810,102139
1388,10814,102138
1389,10825,102138
1390,10830,102138
1391,10840,102138
1392,10845,102139
1393,10856,102139
1394,10861,102140
1395,10871,102140
1396,10876,102140
1397,10887,102140
1398,10892,102140
1399,10902,102140
1400,10907,102140
1401,10918,102140
1402,10922,102138
1403,10933,102138
1404,10938,102136
1405,10949,102136
1406,10953,102137
1407,10964,102137
1408,10969,102137
1409,10979,102137
1410,10984,102137
1411,10995,102137
1412,11000,102137
1413,11010,102137
1414,11015,102137
1415,11026,102137
1416,11031,102138
1417,11041,102138
1418,11046,102139
1419,11057,102139
1420,11061,102139
1421,11072,102139
1422,11077,102139
1423,11088,102139
1424,11092,102139
1425,11103,102139
1426,11108,102140
1427,11118,102140
1428,11123,102139
1429,11134,102139
1430,11139,102140
1431,11149,102140
1432,11154,102140
1433,11165,102140
1434,11169,102139
1435,11180,102139
1436,11185,102140
1437,11196,102140
1438,11200,102139
1439,11211,102139
1440,11216,102140
1441,11226,102140
1442,11231,102139
1443,11242,102139
1444,11247,102138
1445,11257,102138
1446,11262,102138
1447,11273,102138
1448,11278,102139
1449,11288,102139
1450,11293,102139
1451,11304,102139
1452,11308,102139
1453,11319,102139
1454,11324,102139
1455,11335,102139
1456,11339,102138
1457,11350,102138
1458,11355,102138
1459,11365,102138
1460,11370,102137
1461,11381,102137
1462,11386,102138
1463,11396,102138
1464,11401,102138
1465,11412,102138
1466,11417,102139
1467,11427,102139
1468,11432,102140
1469,11443,102140
1470,11447,102140
1471,11458,102140
1472,11463,102140
1473,11473,102140
1474,11478,102139
1475,11489,102139
1476,11494,102139
1477,11504,102139
1478,11509,102139
1479,11520,102139
1480,11525,102137
1481,11535,102137
1482,11540,102137
1483,11551,102137
1484,11556,102138
1485,11566,102138
1486,11571,102139
1487,11582,102139
1488,11586,102138
1489,11597,102138
1490,11602,102139
1491,11613,102139
1492,11617,102139
1493,11628,102139
1494,11633,102138
1495,11643,102138
1496,11648,102138
1497,11659,102138
1498,11664,102137
1499,11674,102137
1500,11731,102137
1501,11741,102137
1502,11746,102138
1503,11757,102138
1504,11762,102138
1505,11772,102138
1506,11777,102137
1507,11788,102137
1508,11792,102138
1509,11803,102138
1510,11808,102138
1511,11819,102138
1512,11823,102139
1513,11834,102139
1514,11839,102139
1515,11849,102139
1516,11854,102139
1517,11865,102139
1518,11870,102140
1519,11880,102140
1520,11885,102140
1521,11896,102140
1522,11901,102139
1523,11911,102139
1524,11916,102141
1525,11927,102141
1526,11931,102139
1527,11942,102139
1528,11947,102139
1529,11957,102139
1530,11962,102138
1531,11973,102138
1532,11978,102138
1533,11988,102138
1534,11993,102138
1535,12004,102138
1536,12009,102138
1537,12019,102138
1538,12024,102138
1539,12035,102138
1540,12039,102138
1541,12050,102138
1542,12055,102137
1543,12066,102137
1544,12070,102138
1545,12081,102138
1546,12086,102137
1547,12096,102137
1548,12101,102138
1549,12112,102138
1550,12117,102137
1551,12127,102137
1552,12132,102137
1553,12143,102137
1554,12148,102136
1555,12158,102136
1556,12163,102136
1557,12174,102136
1558,12178,102137
1559,12189,102137
1560,12194,102136
1561,12205,102136
1562,12209,102137
1563,12220,102137
1564,12225,102138
1565,12235,102138
1566,12240,102138
1567,12251,102138
1568,12256,102138
1569,12266,102138
1570,12271,102138
1571,12282,102138
1572,12287,102136
1573,12297,102136
1574,12302,102137
1575,12313,102137
1576,12317,102136
1577,12328,102136
1578,12333,102136
1579,12344,102136
1580,12348,102137
1581,12359,102137
1582,12364,102139
1583,12374,102139
1584,12379,102140
1585,12390,102140
1586,12395,102139
1587,12405,102139
1588,12410,102138
1589,12421,102138
1590,12426,102139
1591,12436,102139
1592,12441,102139
1593,12452,102139
1594,12456,102138
1595,12467,102138
1596,12472,102138
1597,12482,102138
1598,12487,102138
1599,12498,102138
1600,12503,102138
1601,12513,102138
1602,12518,102137
1603,12529,102137
1604,12534,102137
1605,12544,102137
1606,12549,102138
1607,12560,102138
1608,12564,102139
1609,12575,102139
1610,12580,102138
1611,12591,102138
1612,12595,102138
1613,12606,102138
1614,12611,102137
1615,12621,102137
1616,12626,102137
1617,12637,102137
1618,12642,102136
1619,12652,102136
1620,12657,102136
1621,12668,102136
1622,12673,102137
1623,12683,102137
1624,12688,102138
1625,12699,102138
1626,12703,102138
1627,12714,102138
1628,12719,102138
1629,12730,102138
1630,12734,102137
1631,12745,102137
1632,12750,102137
1633,12760,102137
1634,12765,102137
1635,12776,102137
1636,12781,102137
1637,12791,102137
1638,12796,102137
1639,12807,102137
1640,12812,102137
1641,12822,102137
1642,12827,102138
1643,12838,102138
1644,12842,102138
1645,12853,102138
1646,12858,102138
1647,12869,102138
1648,12873,102138
1649,12884,102138
1650,12889,102139
1651,12899,102139
1652,12904,102138
1653,12915,102138
1654,12920,102138
1655,12930,102138
1656,12935,102139
1657,12946,102139
1658,12951,102139
1659,12961,102139
1660,12966,102139
1661,12977,102139
1662,12981,102138
1663,12992,102138
1664,12997,102138
1665,13008,102138
1666,13012,102139
1667,13023,102139
1668,13028,102140
1669,13038,102140
1670,13043,102140
1671,13054,102140
1672,13059,102140
1673,13069,102140
1674,13074,102140
1675,13085,102140
1676,13090,102138
1677,13100,102138
1678,13105,102139
1679,13116,102139
1680,13120,102139
1681,13131,102139
1682,13136,102139
1683,13146,102139
1684,13151,102140
1685,13162,102140
1686,13167,102139
1687,13177,102139
1688,13182,102139
1689,13193,102139
1690,13198,102138
1691,13208,102138
1692,13213,102139
1693,13224,102139
1694,13228,102139
1695,13239,102139
1696,13244,102139
1697,13255,102139
1698,13259,102139
1699,13270,102139
1700,13275,102140
1701,13286,102140
1702,13290,102141
1703,13301,102141
1704,13306,102141
1705,13316,102141
1706,13321,102140
1707,13332,102140
1708,13337,102139
1709,13347,102139
1710,13352,102139
1711,13363,102139
1712,13368,102138
1713,13378,102138
1714,13383,102137
1715,13394,102137
1716,13399,102138
1717,13410,102138
1718,13414,102138
1719,13425,102138
1720,13430,102138
1721,13441,102138
1722,13445,102138
1723,13456,102138
1724,13461,102138
1725,13472,102138
1726,13476,102137
1727,13487,102137
1728,13492,102138
1729,13503,102138
1730,13507,102138
1731,13518,102138
1732,13523,102137
1733,13534,102137
1734,13539,102136
1735,13549,102136
1736,13554,102136
1737,13565,102136
1738,13570,102137
1739,13580,102137
1740,13585,102135
1741,13596,102135
1742,13601,102135
1743,13611,102135
1744,13616,102135
1745,13627,102135
1746,13632,102135
1747,13642,102135
1748,13647,102136
1749,13658,102136
1750,13663,102136
1751,13673,102136
1752,13678,102136
1753,13689,102136
1754,13693,102136
1755,13704,102136
1756,13709,102135
1757,13720,102135
1758,13724,102135
1759,13735,102135
1760,13740,102137
1761,13751,102137
1762,13755,102138
1763,13766,102138
1764,13771,102137
1765,13781,102137
1766,13786,102137
1767,13797,102137
1768,13802,102137
1769,13812,102137
1770,13817,102137
1771,13828,102137
1772,13833,102137
1773,13843,102137
1774,13848,102136
1775,13859,102136
1776,13863,102135
1777,13874,102135
1778,13879,102136
1779,13889,102136
1780,13894,102137
1781,13905,102137
1782,13910,102138
1783,13920,102138
1784,13925,102137
1785,13936,102137
1786,13941,102137
1787,13951,102137
1788,13956,102137
1789,13967,102137
1790,13971,102135
1791,13982,102135
1792,13987,102137
1793,13998,102137
1794,14002,102136
1795,14013,102136
1796,14018,102136
1797,14028,102136
1798,14033,102136
1799,14044,102136
1800,14049,102135
1801,14059,102135
1802,14064,102135
1803,14075,102135
1804,14080,102136
1805,14090,102136
1806,14095,102136
1807,14106,102136
1808,14110,102137
1809,14121,102137
1810,14126,102137
1811,14137,102137
1812,14141,102138
1813,14152,102138
1814,14157,102137
1815,14167,102137
1816,14172,102138
1817,14183,102138
1818,14188,102138
1819,14198,102138
1820,14203,102137
1821,14214,102137
1822,14219,102137
1823,14229,102137
1824,14234,102136
1825,14245,102136
1826,14249,102137
1827,14260,102137
1828,14265,102139
1829,14276,102139
1830,14280,102138
1831,14291,102138
1832,14296,102138
1833,14306,102138
1834,14311,102138
1835,14322,102138
1836,14327,102137
1837,14337,102137
1838,14342,102137
1839,14353,102137
1840,14358,102136
1841,14368,102136
1842,14373,102137
1843,14384,102137
1844,14388,102137
1845,14399,102137
1846,14404,102138
1847,14414,102138
1848,14419,102138
1849,14430,102138
1850,14435,102137
1851,14445,102137
1852,14450,102137
1853,14461,102137
1854,14466,102138
1855,14476,102138
1856,14481,102138
1857,14492,102138
1858,14496,102139
1859,14507,102139
1860,14512,102140
1861,14523,102140
1862,14527,102139
1863,14538,102139
1864,14543,102139
1865,14553,102139
1866,14558,102139
1867,14569,102139
1868,14574,102139
1869,14584,102139
1870,14589,102139
1871,14600,102139
1872,14605,102138
1873,14615,102138
1874,14620,102138
1875,14631,102138
1876,14636,102137
1877,14646,102137
1878,14651,102138
1879,14662,102138
1880,14666,102138
1881,14677,102138
1882,14682,102139
1883,14692,102139
1884,14697,102139
1885,14708,102139
1886,14713,102140
1887,14723,102140
1888,14728,102141
1889,14739,102141
1890,14744,102140
1891,14754,102140
1892,14759,102139
1893,14770,102139
1894,14775,102139
1895,14785,102139
1896,14790,102138
1897,14801,102138
1898,14805,102137
1899,14816,102137
1900,14821,102137
1901,14831,102137
1902,14836,102137
1903,14847,102137
1904,14852,102138
1905,14862,102138
1906,14867,102137
1907,14878,102137
1908,14883,102137
1909,14893,102137
1910,14898,102138
1911,14909,102138
1912,14913,102137
1913,14924,102137
1914,14929,102136
1915,14940,102136
1916,14944,102137
1917,14955,102137
1918,14960,102137
1919,14970,102137
1920,14975,102138
1921,14986,102138
1922,14991,102137
1923,15001,102137
1924,15006,102136
1925,15017,102136
1926,15022,102136
1927,15032,102136
1928,15037,102136
1929,15048,102136
1930,15052,102135
1931,15063,102135
1932,15068,102135
1933,15079,102135
1934,15083,102135
1935,15094,102135
1936,15099,102136
1937,15109,102136
1938,15114,102138
1939,15125,102138
1940,15130,102138
1941,15140,102138
1942,15145,102139
1943,15156,102139
1944,15161,102138
1945,15171,102138
1946,15176,102138
1947,15187,102138
1948,15191,102137
1949,15202,102137
1950,15207,102138
1951,15217,102138
1952,15222,102139
1953,15233,102139
1954,15238,102139
1955,15248,102139
1956,15253,102138
1957,15264,102138
1958,15269,102137
1959,15279,102137
1960,15284,102137
1961,15295,102137
1962,15299,102137
1963,15310,102137
1964,15315,102136
1965,15326,102136
1966,15330,102136
1967,15341,102136
1968,15346,102137
1969,15356,102137
1970,15361,102136
1971,15372,102136
1972,15377,102136
1973,15387,102136
1974,15392,102137
1975,15403,102137
1976,15408,102137
1977,15418,102137
1978,15423,102138
1979,15434,102138
1980,15438,102138
1981,15449,102138
1982,15454,102138
1983,15465,102138
1984,15469,102139
1985,15480,102139
1986,15485,102139
1987,15495,102139
1988,15500,102138
1989,15511,102138
1990,15516,102140
1991,15526,102140
1992,15531,102140
1993,15542,102140
1994,15547,102139
1995,15557,102139
1996,15562,102138
1997,15573,102138
1998,15577,102137
1999,15588,102137
2000,15645,102137
2001,15655,102137
2002,15660,102138
2003,15671,102138
2004,15676,102138
2005,15686,102138
2006,15691,102139
2007,15702,102139
2008,15706,102139
2009,15717,102139
2010,15722,102139
2011,15733,102139
2012,15737,102140
2013,15748,102140
2014,15753,102140
2015,15763,102140
2016,15768,102142
2017,15779,102142
2018,15784,102142
2019,15794,102142
2020,15799,102143
2021,15810,102143
2022,15815,102143
2023,15825,102143
2024,15830,102142
2025,15841,102142
2026,15845,102141
2027,15856,102141
2028,15861,102140
2029,15872,102140
2030,15876,102140
2031,15887,102140
2032,15892,102141
2033,15902,102141
2034,15907,102140
2035,15918,102140
2036,15923,102141
2037,15933,102141
2038,15938,102141
2039,15949,102141
2040,15953,102140
2041,15964,102140
2042,15969,102140
2043,15980,102140
2044,15984,102141
2045,15995,102141
2046,16000,102139
2047,16010,102139
2048,16015,102139
2049,16026,102139
2050,16031,102139
2051,16041,102139
2052,16046,102139
2053,16057,102139
2054,16062,102138
2055,16072,102138
2056,16077,102138
2057,16088,102138
2058,16092,102139
2059,16103,102139
2060,16108,102138
2061,16119,102138
2062,16123,102140
2063,16134,102140
2064,16139,102140
2065,16149,102140
2066,16154,102139
2067,16165,102139
2068,16170,102140
2069,16180,102140
2070,16185,102140
2071,16196,102140
2072,16201,102140
2073,16211,102140
2074,16216,102140
2075,16227,102140
2076,16231,102140
2077,16242,102140
2078,16247,102139
2079,16258,102139
2080,16262,102138
2081,16273,102138
2082,16278,102139
2083,16288,102139
2084,16293,102138
2085,16304,102138
2086,16309,102138
2087,16319,102138
2088,16324,102138
2089,16335,102138
2090,16340,102139
2091,16350,102139
2092,16355,102139
2093,16366,102139
2094,16370,102138
2095,16381,102138
2096,16386,102138
2097,16397,102138
2098,16401,102139
2099,16412,102139
2100,16417,102139
2101,16427,102139
2102,16432,102138
2103,16443,102138
2104,16448,102138
2105,16458,102138
2106,16463,102138
2107,16474,102138
2108,16479,102139
2109,16489,102139
2110,16494,102139
2111,16505,102139
2112,16509,102138
2113,16520,102138
2114,16525,102138
2115,16536,102138
2116,16540,102138
2117,16551,102138
2118,16556,102137
2119,16566,102137
2120,16571,102138
2121,16582,102138
2122,16587,102137
2123,16597,102137
2124,16602,102138
2125,16613,102138
2126,16618,102138
2127,16628,102138
2128,16633,102137
2129,16644,102137
2130,16648,102137
2131,16659,102137
2132,16664,102137
2133,16674,102137
2134,16679,102137
2135,16690,102137
2136,16695,102137
2137,16705,102137
2138,16710,102137
2139,16721,102137
2140,16726,102136
2141,16736,102136
2142,16741,102137
2143,16752,102137
2144,16756,102136
2145,16767,102136
2146,16772,102137
2147,16783,102137
2148,16787,102137
2149,16798,102137
2150,16803,102138
2151,16813,102138
2152,16818,102136
2153,16829,102136
2154,16834,102136
2155,16844,102136
2156,16849,102136
2157,16860,102136
2158,16865,102136
2159,16875,102136
2160,16880,102136
2161,16891,102136
2162,16895,102136
2163,16906,102136
2164,16911,102136
2165,16922,102136
2166,16926,102136
2167,16937,102136
2168,16942,102136
2169,16952,102136
2170,16957,102137
2171,16968,102137
2172,16973,102136
2173,16983,102136
2174,16988,102137
2175,16999,102137
2176,17004,102137
2177,17014,102137
2178,17019,102136
2179,17030,102136
2180,17034,102136
2181,17045,102136
2182,17050,102136
2183,17061,102136
2184,17065,102137
2185,17076,102137
2186,17081,102138
2187,17091,102138
2188,17096,102137
2189,17107,102137
2190,17112,102137
2191,17122,102137
2192,17127,102138
2193,17138,102138
2194,17143,102138
2195,17153,102138
2196,17158,102138
2197,17169,102138
2198,17173,102138
2199,17184,102138
2200,17189,102139
2201,17200,102139
2202,17204,102137
2203,17215,102137
2204,17220,102137
2205,17230,102137
2206,17235,102137
2207,17246,102137
2208,17251,102136
2209,17261,102136
2210,17266,102136
2211,17277,102136
2212,17282,102136
2213,17292,102136
2214,17297,102138
2215,17308,102138
2216,17312,102137
2217,17323,102137
2218,17328,102138
2219,17339,102138
2220,17343,102138
2221,17354,102138
2222,17359,102138
2223,17369,102138
2224,17374,102138
2225,17385,102138
2226,17390,102140
2227,17400,102140
2228,17405,102140
2229,17416,102140
2230,17421,102140
2231,17431,102140
2232,17436,102139
2233,17447,102139
2234,17452,102138
2235,17462,102138
2236,17467,102138
2237,17478,102138
2238,17482,102138
2239,17493,102138
2240,17498,102138
2241,17509,102138
2242,17513,102139
2243,17524,102139
2244,17529,102138
2245,17539,102138
2246,17544,102138
2247,17555,102138
2248,17560,102138
2249,17570,102138
2250,17575,102140
2251,17586,102140
2252,17590,102140
2253,17601,102140
2254,17606,102140
2255,17617,102140
2256,17621,102140
2257,17632,102140
2258,17637,102140
2259,17647,102140
2260,17652,102139
2261,17663,102139
2262,17668,102139
2263,17678,102139
2264,17683,102139
2265,17694,102139
2266,17699,102138
2267,17709,102138
2268,17714,102136
2269,17725,102136
2270,17729,102137
2271,17740,102137
2272,17745,102137
2273,17756,102137
2274,17760,102137
2275,17771,102137
2276,17776,102138
2277,17786,102138
2278,17791,102137
2279,17802,102137
2280,17807,102136
2281,17817,102136
2282,17822,102137
2283,17833,102137
2284,17838,102138
2285,17848,102138
2286,17853,102137
2287,17864,102137
2288,17868,102138
2289,17879,102138
2290,17884,102138
2291,17895,102138
2292,17899,102138
2293,17910,102138
2294,17915,102139
2295,17925,102139
2296,17930,102139
2297,17941,102139
2298,17946,102138
2299,17956,102138
2300,17961,102138
2301,17972,102138
2302,17977,102136
2303,17987,102136
2304,17992,102136
2305,18003,102136
2306,18007,102138
2307,18018,102138
2308,18023,102138
2309,18034,102138
2310,18038,102137
2311,18049,102137
2312,18054,102137
2313,18064,102137
2314,18069,102139
2315,18080,102139
2316,18085,102138
2317,18095,102138
2318,18100,102138
2319,18111,102138
2320,18116,102138
2321,18126,102138
2322,18131,102137
2323,18142,102137
2324,18146,102137
2325,18157,102137
2326,18162,102136
2327,18173,102136
2328,18177,102136
2329,18188,102136
2330,18193,102136
2331,18203,102136
2332,18208,102136
2333,18219,102136
2334,18224,102136
2335,18234,102136
